"dataset","matrix_name","dataset_id","gene_name","gene_id","gene_start","gene_end","gene_file","alignment_file","partition_file","gene_directory"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0821","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0821",245286,245418,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0821.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0822","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0822",245419,245514,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0822.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0823","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0823",245515,245632,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0823.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0824","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0824",245633,245986,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0824.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0825","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0825",245987,246104,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0825.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0826","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0826",246105,246194,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0826.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0827","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0827",246195,246459,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0827.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0828","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0828",246460,246563,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0828.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0829","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0829",246564,246845,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0829.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0830","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0830",246846,246983,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0830.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0831","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0831",246984,247181,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0831.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0832","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0832",247182,247570,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0832.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0833","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0833",247571,247777,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0833.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0834","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0834",247778,247899,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0834.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0835","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0835",247900,248025,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0835.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0836","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0836",248026,248500,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0836.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0837","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0837",248501,248889,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0837.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0838","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0838",248890,248975,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0838.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0839","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0839",248976,249322,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0839.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0840","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0840",249323,249406,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0840.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0841","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0841",249407,249763,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0841.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0842","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0842",249764,249909,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0842.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0843","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0843",249910,250146,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0843.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0844","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0844",250147,250390,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0844.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0845","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0845",250391,250485,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0845.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0846","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0846",250486,250741,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0846.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0847","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0847",250742,251088,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0847.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0848","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0848",251089,251339,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0848.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0849","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0849",251340,251496,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0849.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0850","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0850",251497,251640,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0850.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0851","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0851",251641,251906,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0851.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0852","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0852",251907,251993,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0852.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0853","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0853",251994,252160,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0853.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0854","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0854",252161,252262,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0854.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0855","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0855",252263,252410,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0855.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0856","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0856",252411,252601,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0856.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0857","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0857",252602,252709,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0857.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0858","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0858",252710,252829,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0858.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0859","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0859",252830,252936,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0859.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0860","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0860",252937,253066,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0860.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0861","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0861",253067,253194,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0861.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0862","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0862",253195,253437,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0862.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0863","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0863",253438,253646,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0863.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0864","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0864",253647,253858,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0864.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0865","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0865",253859,253947,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0865.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0866","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0866",253948,254035,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0866.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0867","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0867",254036,254196,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0867.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0868","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0868",254197,254388,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0868.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0869","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0869",254389,254606,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0869.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0870","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0870",254607,254747,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0870.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0871","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0871",254748,255006,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0871.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
"Simion2017","supermatrix_97sp_401632pos_1719genes","Simion2017.supermatrix_97sp_401632pos_1719genes","gene_0872","Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0872",255007,255205,"Simion2017.supermatrix_97sp_401632pos_1719genes.gene_0872.fa","Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta","Simion2017_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Simion2017.supermatrix_97sp_401632pos_1719genes/"
